data_dir,sequence_file,label_file,n_splits,stratify,convolution_type,kernel_size,kernel_count,alpha,beta,distribution,linear_layer_shapes,l1_lambda,l2_lambda,batch_size,epochs,learning_rate,trainLoss,trainAUROC,trainAccuracy,trainF1,valLoss,valAUROC,valAccuracy,valF1,bothLoss,bothAUROC,bothAccuracy,bothF1
dataset1,SRR3101734_seq.fa,SRR3101734_out.dat,10,True,custom,12,128,10,0.1,"[0.3, 0.2, 0.2, 0.3]",[32],0.001,0,64,20,0.001,0.3146021366119385,0.9833586812019348,0.9371042847633362,0.9370580911636353,0.5526500940322876,0.8563657999038696,0.7794677019119263,0.7794389724731445,0.3384065330028534,0.9729777574539185,0.9213525652885437,0.9213096499443054
dataset1,SRR3101734_seq.fa,SRR3101734_out.dat,10,True,custom,12,128,10,0.1,"[0.3, 0.2, 0.2, 0.3]",[32],0.001,0,64,20,0.001,0.3146021366119385,0.9833586812019348,0.9371042847633362,0.9370580911636353,0.5526500940322876,0.8563657999038696,0.7794677019119263,0.7794389724731445,0.3384065330028534,0.9729777574539185,0.9213525652885437,0.9213096499443054
dataset1,SRR3101734_seq.fa,SRR3101734_out.dat,10,True,custom,12,128,10,0.1,"[0.3, 0.2, 0.2, 0.3]",[32],0.001,0,64,20,0.001,0.3146021366119385,0.9833586812019348,0.9371042847633362,0.9370580911636353,0.5526500940322876,0.8563657999038696,0.7794677019119263,0.7794389724731445,0.3384065330028534,0.9729777574539185,0.9213525652885437,0.9213096499443054
dataset1,SRR3101734_seq.fa,SRR3101734_out.dat,10,True,custom,12,128,10,0.1,"[0.3, 0.2, 0.2, 0.3]",[32],0.001,0,64,20,0.001,0.3146021366119385,0.9833586812019348,0.9371042847633362,0.9370580911636353,0.5526500940322876,0.8563657999038696,0.7794677019119263,0.7794389724731445,0.3384065330028534,0.9729777574539185,0.9213525652885437,0.9213096499443054
